city_code,merchant_a,merchant_b,weight,sppmi,support,z_score
shanghai,0000002,0229608,5.578586873475491,5.578586873475491,2,149.41023953633476
shanghai,0000002,0042547,4.353132811048566,4.353132811048566,2,108.13222308347319
shanghai,0000003,0090413,3.1165248360535127,3.1165248360535127,3,72.05865349116685
shanghai,0000003,0118043,2.5123769800138867,2.5123769800138867,2,36.36963785059779
shanghai,0000003,0200127,2.449595691866625,2.449595691866625,2,41.060680784984484
shanghai,0000003,0041437,2.378149304559937,2.378149304559937,2,40.05044991036015
shanghai,0000003,0158788,2.228385419886399,2.228385419886399,3,44.34032589623549
shanghai,0000003,0044212,2.204049919207404,2.204049919207404,4,37.2618724818746
shanghai,0000003,0109101,2.1734135381934934,2.1734135381934934,2,39.049140024772335
shanghai,0000003,0204331,2.101575723104629,2.101575723104629,2,36.039146364605
shanghai,0000003,0015480,1.8396329511184941,1.8396329511184941,5,38.43335722194402
shanghai,0000003,0117065,1.7701421816857543,1.7701421816857543,4,33.04487410276267
shanghai,0000003,0203649,1.4611631408811654,1.4611631408811654,4,26.095058409685684
shanghai,0000003,0070169,1.4313316340471118,1.4313316340471118,7,37.55648223985279
shanghai,0000003,0209471,1.2174836414641632,1.2174836414641632,2,17.03464521122669
shanghai,0000003,0076992,1.1984245927760213,1.1984245927760213,2,19.988851711250923
shanghai,0000003,0146929,1.1223585241030136,1.1223585241030136,2,19.005802785717236
shanghai,0000004,0035647,2.037153651087797,2.037153651087797,7,59.346883476900246
shanghai,0000004,0070169,1.7255305611124623,1.7255305611124623,6,47.44304240003181
shanghai,0000004,0076992,1.4215898976139183,1.4215898976139183,2,23.517121480102908
shanghai,0000004,0109101,2.249895990765048,2.249895990765048,2,39.64851432765303
shanghai,0000004,0118043,2.409612513901587,2.409612513901587,2,30.862720497148153
shanghai,0000004,0146929,1.1767939627348563,1.1767939627348563,2,18.87980761353298
shanghai,0000004,0203649,0.831715579767625,0.831715579767625,3,13.04896101226991
shanghai,0000004,0204331,2.26249335916377,2.26249335916377,3,39.82017736372318
shanghai,0000004,0044211,3.160681441254101,3.160681441254101,2,52.63084529624058
shanghai,0000004,0238779,2.4246781851420964,2.4246781851420964,2,43.910539218445145
shanghai,0000004,0040871,2.3784158666541533,2.3784158666541533,2,28.10427943527988
shanghai,0000004,0041435,2.1932750691809355,2.1932750691809355,2,37.405739479628
shanghai,0000004,0035658,1.1652360332546454,1.1652360332546454,2,18.207083145430587
shanghai,0000004,0203913,0.9425471776549523,0.9425471776549523,2,12.70093831467182
shanghai,0000004,0044098,0.8837676800123262,0.8837676800123262,2,10.807409978483953
shanghai,0000006,0082831,4.286341148928189,4.286341148928189,2,112.54285568934516
shanghai,0000006,0129232,2.8456602829658486,2.8456602829658486,3,61.05923902219648
shanghai,0000006,0036687,2.746115681614583,2.746115681614583,4,70.10792771389104
shanghai,0000006,0019275,1.9045078717447925,1.9045078717447925,2,25.921624194564302
shanghai,0000007,0101755,3.329952701744009,3.329952701744009,2,43.177983083467794
shanghai,0000007,0170604,2.7188568930776595,2.7188568930776595,2,45.63743720597197
shanghai,0000007,0235047,2.5720219449477604,2.5720219449477604,6,75.7697530691824
shanghai,0000007,0101732,2.401429063216913,2.401429063216913,2,33.184740243835776
shanghai,0000007,0174615,2.1657521039125083,2.1657521039125083,2,38.60010079960067
shanghai,0000007,0235046,2.1357225934589987,2.1357225934589987,8,62.337627848701544
shanghai,0000007,0082349,1.8725624405834722,1.8725624405834722,2,29.315871781606358
shanghai,0000007,0035644,1.7965880587852174,1.7965880587852174,3,34.20869891337252
shanghai,0000007,0076997,1.5417341911815683,1.5417341911815683,2,23.19459028728495
shanghai,0000009,0076995,2.887198786478695,2.887198786478695,3,59.93701860873971
shanghai,0000039,0000041,5.192253311264215,5.192253311264215,3,236.594813291704
shanghai,0000041,0188001,5.064496741855891,5.064496741855891,2,141.9284066340013
shanghai,0000130,0207605,5.539292122825483,5.539292122825483,2,275.9034948711056
shanghai,0000131,0150980,4.4564525774005315,4.4564525774005315,3,166.48769780255554
shanghai,0000202,0082069,3.714876052032956,3.714876052032956,9,176.49421921705928
shanghai,0000202,0000204,3.0775389569822753,3.0775389569822753,2,64.8995568888952
shanghai,0000202,0082071,3.0760064224915267,3.0760064224915267,5,92.46205492745719
shanghai,0000202,0082072,2.4327366355221294,2.4327366355221294,2,45.11862384882571
shanghai,0000203,0082072,4.308069502633764,4.308069502633764,2,128.32189997165594
shanghai,0000204,0082073,4.122153996817868,4.122153996817868,2,121.52382864730752
shanghai,0000209,0000239,5.101381513591646,5.101381513591646,2,168.97838184701757
shanghai,0000210,0000253,4.390366237761922,4.390366237761922,2,118.72831867796255
shanghai,0000218,0000229,5.10163143130165,5.10163143130165,2,196.91482142644
shanghai,0000220,0000250,4.059785221080219,4.059785221080219,3,98.31928659302737
shanghai,0000227,0000250,4.1692868388085245,4.1692868388085245,4,152.35703488450227
shanghai,0000229,0000243,5.096932820236502,5.096932820236502,2,193.2484781547655
shanghai,0000233,0000253,4.385236332675721,4.385236332675721,2,116.31688412683594
shanghai,0000239,0000250,3.6964978486078994,3.6964978486078994,2,94.21084267007323
shanghai,0000244,0000250,4.0830492470454,4.0830492470454,2,107.90770874394234
shanghai,0000246,0000253,4.452250022561655,4.452250022561655,3,152.0748731213317
shanghai,0000250,0000253,3.171443222101068,3.171443222101068,3,76.07329056926442
shanghai,0000256,0000259,4.692790149747308,4.692790149747308,2,116.99525419509376
shanghai,0000259,0000273,3.7460775073883426,3.7460775073883426,5,130.49937042571406
shanghai,0000260,0000264,3.297523224661168,3.297523224661168,2,72.38099627925345
shanghai,0000261,0000264,3.3076528641975926,3.3076528641975926,3,75.37399644167657
shanghai,0000262,0000264,3.247337342326773,3.247337342326773,2,59.216502013171336
shanghai,0000264,0000294,3.3156606120034677,3.3156606120034677,3,77.82738269927366
shanghai,0000264,0000277,3.3084113290006005,3.3084113290006005,3,75.60301776869498
shanghai,0000264,0000280,3.271474410127393,3.271474410127393,2,65.21884914521655
