city_code,merchant_a,merchant_b,weight,sppmi,support,z_score
shanghai,0000002,0229608,4.4799745848073815,4.4799745848073815,2,149.41023953633476
shanghai,0000002,0042547,3.2545205223804565,3.2545205223804565,2,108.13222308347319
shanghai,0000003,0090413,2.0179125473854036,2.0179125473854036,3,72.05865349116685
shanghai,0000003,0118043,1.4137646913457775,1.4137646913457775,2,36.36963785059779
shanghai,0000003,0200127,1.3509834031985157,1.3509834031985157,2,41.060680784984484
shanghai,0000003,0041437,1.2795370158918278,1.2795370158918278,2,40.05044991036015
shanghai,0000003,0158788,1.1297731312182897,1.1297731312182897,3,44.34032589623549
shanghai,0000003,0044212,1.1054376305392948,1.1054376305392948,4,37.2618724818746
shanghai,0000003,0109101,1.0748012495253843,1.0748012495253843,2,39.049140024772335
shanghai,0000003,0204331,1.00296343443652,1.00296343443652,2,36.039146364605
shanghai,0000003,0015480,0.741020662450385,0.741020662450385,5,38.43335722194402
shanghai,0000003,0117065,0.6715298930176452,0.6715298930176452,4,33.04487410276267
shanghai,0000003,0203649,0.3625508522130563,0.3625508522130563,4,26.095058409685684
shanghai,0000003,0070169,0.3327193453790027,0.3327193453790027,7,37.55648223985279
shanghai,0000003,0209471,0.1188713527960541,0.1188713527960541,2,17.03464521122669
shanghai,0000003,0076992,0.0998123041079122,0.0998123041079122,2,19.988851711250923
shanghai,0000003,0146929,0.023746235434904506,0.023746235434904506,2,19.005802785717236
shanghai,0000004,0070169,0.6269182724443532,0.6269182724443532,6,47.44304240003181
shanghai,0000004,0076992,0.3229776089458092,0.3229776089458092,2,23.517121480102908
shanghai,0000004,0109101,1.151283702096939,1.151283702096939,2,39.64851432765303
shanghai,0000004,0118043,1.311000225233478,1.311000225233478,2,30.862720497148153
shanghai,0000004,0146929,0.07818167406674714,0.07818167406674714,2,18.87980761353298
shanghai,0000004,0204331,1.1638810704956608,1.1638810704956608,3,39.82017736372318
shanghai,0000004,0044211,2.062069152585992,2.062069152585992,2,52.63084529624058
shanghai,0000004,0238779,1.3260658964739873,1.3260658964739873,2,43.910539218445145
shanghai,0000004,0040871,1.2798035779860442,1.2798035779860442,2,28.10427943527988
shanghai,0000004,0041435,1.0946627805128264,1.0946627805128264,2,37.405739479628
shanghai,0000004,0035647,0.9385413624196879,0.9385413624196879,7,59.346883476900246
shanghai,0000004,0035658,0.0666237445865363,0.0666237445865363,2,18.207083145430587
shanghai,0000006,0082831,3.18772886026008,3.18772886026008,2,112.54285568934516
shanghai,0000006,0129232,1.7470479942977395,1.7470479942977395,3,61.05923902219648
shanghai,0000006,0036687,1.647503392946474,1.647503392946474,4,70.10792771389104
shanghai,0000006,0019275,0.8058955830766834,0.8058955830766834,2,25.921624194564302
shanghai,0000007,0101755,2.2313404130759,2.2313404130759,2,43.177983083467794
shanghai,0000007,0170604,1.6202446044095504,1.6202446044095504,2,45.63743720597197
shanghai,0000007,0235047,1.4734096562796513,1.4734096562796513,6,75.7697530691824
shanghai,0000007,0101732,1.3028167745488037,1.3028167745488037,2,33.184740243835776
shanghai,0000007,0174615,1.0671398152443992,1.0671398152443992,2,38.60010079960067
shanghai,0000007,0235046,1.0371103047908896,1.0371103047908896,8,62.337627848701544
shanghai,0000007,0082349,0.7739501519153631,0.7739501519153631,2,29.315871781606358
shanghai,0000007,0035644,0.6979757701171083,0.6979757701171083,3,34.20869891337252
shanghai,0000007,0076997,0.4431219025134592,0.4431219025134592,2,23.19459028728495
shanghai,0000009,0076995,1.788586497810586,1.788586497810586,3,59.93701860873971
shanghai,0000039,0000041,4.093641022596106,4.093641022596106,3,236.594813291704
shanghai,0000041,0188001,3.9658844531877815,3.9658844531877815,2,141.9284066340013
shanghai,0000130,0207605,4.440679834157374,4.440679834157374,2,275.9034948711056
shanghai,0000131,0150980,3.3578402887324224,3.3578402887324224,3,166.48769780255554
shanghai,0000202,0082069,2.616263763364847,2.616263763364847,9,176.49421921705928
shanghai,0000202,0000204,1.9789266683141662,1.9789266683141662,2,64.8995568888952
shanghai,0000202,0082071,1.9773941338234176,1.9773941338234176,5,92.46205492745719
shanghai,0000202,0082072,1.3341243468540203,1.3341243468540203,2,45.11862384882571
shanghai,0000203,0082072,3.2094572139656545,3.2094572139656545,2,128.32189997165594
shanghai,0000204,0082073,3.023541708149759,3.023541708149759,2,121.52382864730752
shanghai,0000209,0000239,4.0027692249235365,4.0027692249235365,2,168.97838184701757
shanghai,0000210,0000253,3.2917539490938132,3.2917539490938132,2,118.72831867796255
shanghai,0000218,0000229,4.003019142633541,4.003019142633541,2,196.91482142644
shanghai,0000220,0000250,2.9611729324121097,2.9611729324121097,3,98.31928659302737
shanghai,0000227,0000250,3.0706745501404153,3.0706745501404153,4,152.35703488450227
shanghai,0000229,0000243,3.9983205315683925,3.9983205315683925,2,193.2484781547655
shanghai,0000233,0000253,3.2866240440076115,3.2866240440076115,2,116.31688412683594
shanghai,0000239,0000250,2.5978855599397903,2.5978855599397903,2,94.21084267007323
shanghai,0000244,0000250,2.984436958377291,2.984436958377291,2,107.90770874394234
shanghai,0000246,0000253,3.353637733893546,3.353637733893546,3,152.0748731213317
shanghai,0000250,0000253,2.072830933432959,2.072830933432959,3,76.07329056926442
shanghai,0000256,0000259,3.5941778610791992,3.5941778610791992,2,116.99525419509376
shanghai,0000259,0000273,2.6474652187202334,2.6474652187202334,5,130.49937042571406
shanghai,0000260,0000264,2.1989109359930588,2.1989109359930588,2,72.38099627925345
shanghai,0000261,0000264,2.2090405755294835,2.2090405755294835,3,75.37399644167657
shanghai,0000262,0000264,2.148725053658664,2.148725053658664,2,59.216502013171336
shanghai,0000264,0000294,2.2170483233353586,2.2170483233353586,3,77.82738269927366
shanghai,0000264,0000277,2.2097990403324914,2.2097990403324914,3,75.60301776869498
shanghai,0000264,0000280,2.172862121459284,2.172862121459284,2,65.21884914521655
shanghai,0000264,0000305,2.156994511672572,2.156994511672572,2,61.20801134765222
shanghai,0000264,0000292,2.1188886501036155,2.1188886501036155,2,52.554705628355805
shanghai,0000264,0000299,1.9738345834023807,1.9738345834023807,5,83.49487608048537
shanghai,0000264,0000266,1.7782104664924274,1.7782104664924274,3,61.58330375781383
shanghai,0000264,0000271,1.560855904849145,1.560855904849145,2,45.43758314515202
shanghai,0000264,0000275,1.3761619680249986,1.3761619680249986,2,40.03784903983803
shanghai,0000264,0000308,1.3451524692890278,1.3451524692890278,3,43.910455106583946
shanghai,0000264,0000304,1.2217373835054666,1.2217373835054666,2,37.08247856688826
shanghai,0000264,0000306,1.1246041927155614,1.1246041927155614,3,40.57882766061622
shanghai,0000266,0000306,2.5464437371066655,2.5464437371066655,2,79.99711391187566
shanghai,0000270,0000304,3.7764434815262717,3.7764434815262717,2,154.08177741849565
shanghai,0000271,0000304,3.1860162288151095,3.1860162288151095,3,115.31720367114413
shanghai,0000273,0000301,2.654163988076238,2.654163988076238,5,147.9044465285265
