city_code,merchant_a,merchant_b,weight,sppmi,support,z_score
shanghai,0003420,0003424,3.0768035928078143,,5,
shanghai,0003420,0003428,2.2829543778365844,,4,
shanghai,0003420,0003427,2.2131044242011555,,4,
shanghai,0003420,0003433,1.9191401210497883,,4,
shanghai,0003422,0003428,2.1980556820255597,,4,
shanghai,0003475,0003488,2.4533409290992654,,3,
shanghai,0003476,0003488,2.248993158154203,,3,
shanghai,0004007,0107391,2.0885032168613025,,3,
shanghai,0004105,0004114,1.9948458843330275,,3,
shanghai,0004302,0004345,2.7646017063024404,,4,
shanghai,0004428,0188633,3.1010552825564104,,4,
shanghai,0004685,0185299,2.445051648366831,,3,
shanghai,0007289,0124403,1.5959067079528984,,3,
shanghai,0007714,0158262,3.7666621650957572,,4,
shanghai,0007790,0236781,4.679931804376037,,5,
shanghai,0007925,0125470,2.3715292700790034,,3,
shanghai,0008044,0018390,3.488499566395125,,4,
shanghai,0008180,0018267,3.19172333532278,,4,
shanghai,0008603,0098028,2.6284265369446795,,3,
shanghai,0009531,0164789,1.6748915120116938,,3,
shanghai,0009621,0050321,1.5423926261618301,,3,
shanghai,0011053,0011054,2.8149163608113525,,4,
shanghai,0011078,0011080,3.0786177012700797,,6,
shanghai,0011082,0011085,2.889878247907906,,5,
shanghai,0011082,0011084,1.4879889437685356,,3,
shanghai,0011084,0011086,2.046033934609986,,4,
shanghai,0011084,0011085,2.028357920529464,,3,
shanghai,0011085,0011086,5.198897642177159,,9,
shanghai,0011085,0011087,3.280129513804571,,5,
shanghai,0011086,0011087,1.046030539941083,,3,
shanghai,0011210,0089252,2.6341713101263933,,4,
shanghai,0011739,0077156,1.1270024540683767,,3,
shanghai,0011821,0048624,2.768242716729851,,3,
shanghai,0012016,0109573,2.410369442362841,,3,
shanghai,0012667,0022351,2.3514539070271927,,3,
shanghai,0012667,0022371,1.9932950603362152,,3,
shanghai,0012669,0145651,1.880548972847314,,3,
shanghai,0012677,0012680,0.7031295586662735,,3,
shanghai,0012678,0012680,3.1675352205622986,,4,
shanghai,0012681,0083504,3.6219165363181,,4,
shanghai,0012847,0013020,3.1156699136140458,,7,
shanghai,0012885,0013063,2.1751685986549556,,4,
shanghai,0013088,0062432,1.782376476887407,,3,
shanghai,0013838,0091987,2.234415474281626,,3,
shanghai,0013838,0064535,1.630163850261848,,3,
shanghai,0014006,0089361,2.6602973849797418,,3,
shanghai,0014007,0089361,2.574802522440853,,3,
shanghai,0014222,0078747,1.5017378092388207,,4,
shanghai,0014248,0078819,4.065548778283431,,6,
shanghai,0014248,0078818,3.5895430082810345,,5,
shanghai,0014248,0078820,3.0995392857980466,,4,
shanghai,0014248,0084198,2.444974625572828,,3,
shanghai,0014248,0086152,2.4348911091934764,,4,
shanghai,0014248,0086148,1.6743135531981783,,6,
shanghai,0014248,0020321,1.5175406081448561,,3,
shanghai,0014249,0078819,4.714504789878318,,7,
shanghai,0014249,0078820,4.230317607734056,,6,
shanghai,0014249,0086152,1.9384197517160833,,3,
shanghai,0014249,0038116,1.162924770686692,,3,
shanghai,0014262,0078819,2.096392753848773,,3,
shanghai,0014269,0078820,1.5806299718270818,,3,
shanghai,0014269,0234894,3.2449919176485205,,6,
shanghai,0014269,0100728,3.22922097712155,,4,
shanghai,0014269,0234895,2.153700450777328,,3,
shanghai,0014272,0078889,2.233554719091232,,3,
shanghai,0014273,0038762,2.1900921266653555,,3,
shanghai,0014292,0014311,4.052288136668357,,6,
shanghai,0014292,0014300,3.430631991267218,,6,
shanghai,0014292,0014299,2.433049438957687,,6,
shanghai,0014292,0014304,1.3053900174294446,,3,
shanghai,0014292,0014301,0.7557225640747816,,3,
shanghai,0014294,0014304,2.133567671953686,,5,
shanghai,0014294,0063067,1.9370619750947937,,3,
shanghai,0014294,0014309,1.6263070319960902,,3,
shanghai,0014294,0014302,1.2318302503685272,,3,
shanghai,0014295,0014308,2.6340738182878485,,4,
shanghai,0014295,0063067,2.6151496267798313,,4,
shanghai,0014295,0063080,2.6475485716743465,,4,
shanghai,0014295,0063060,2.4889992821269953,,4,
shanghai,0014295,0014310,2.276157611318692,,4,
shanghai,0014295,0063072,1.3187732497166076,,3,
shanghai,0014297,0014299,3.2597726399704157,,7,
shanghai,0014297,0014300,2.421889458385382,,4,
shanghai,0014297,0014301,1.8593506028352942,,3,
